Year,Month,Day,Hour,KW,KWS,CHWTON,HTmmBTU,Combined mmBTU,GHG,DOW
2021,9,2,5,25028.18,7.09,11422.15,5.32,227.79,13.583,5
2021,9,2,6,25889.35,25.58,12334.88,5.09,241.45,14.044,5
2021,9,2,7,24293.1,633.19,12730.22,5.15,240.8,12.847,5
2021,9,2,8,25295.4,1398.87,12939.95,5.63,247.22,12.976,5
2021,9,2,9,25844.08,4013.51,13390.25,5.3,254.17,11.854,5
2021,9,2,10,28612.18,7157.78,14554.4,5.03,277.32,11.649,5
2021,9,2,11,26891.18,5825.84,14707.63,5.31,273.56,11.439,5
2021,9,2,12,27024.05,6829.02,14954.9,5.27,276.94,10.968,5
2021,9,2,13,27164.22,5121.82,14833.98,4.82,275.52,11.969,5
2021,9,2,14,27100.2,7931.98,14660.68,4.98,273.38,10.41,5
2021,9,2,15,26396.47,7174.25,14101.5,4.81,264.09,10.438,5
2021,9,2,16,25362.4,5364.78,14039.58,4.63,259.64,10.858,5
2021,9,2,17,24600.2,2766.6,13569.85,4.67,251.45,11.856,5
2021,9,2,18,22884.4,527.9,13017.38,4.78,239.08,12.139,5
2021,9,2,19,20990.83,41.42,12068.42,4.89,221.33,11.376,5
2021,9,2,20,20433.65,1.19,11493.2,4.79,212.43,11.097,5
2021,9,2,21,21103.05,2.32,11106.5,5,210.28,11.457,5
2021,9,2,22,26352,2.55,11147.25,4.91,228.59,14.309,5
2021,9,2,23,25724.03,3.12,10989.42,5.29,224.94,13.965,5
2021,9,3,0,25083.6,3.82,10751.32,5.07,219.68,13.617,6
2021,9,3,1,24844.75,4.75,10663.43,4.86,217.6,13.488,6
2021,9,3,2,24644.1,5.93,10469.75,4.87,214.6,13.379,6
2021,9,3,3,24475.6,9.04,10293.38,4.87,211.9,13.284,6
2021,9,3,4,24542.92,11.92,10628.78,4.84,216.13,13.321,6
2021,9,3,5,25063.7,7.92,11427.33,5.18,227.83,13.604,6
2021,9,3,6,25999.8,69.93,12231.73,4.96,240.46,14.082,6
2021,9,3,7,24243.1,1295.22,12335.1,4.97,235.71,12.459,6
2021,9,3,8,24763.1,3769.83,12959.92,5.04,245.06,11.399,6
2021,9,3,9,25925.63,6144.57,13318.7,5.14,253.43,10.741,6
2021,9,3,10,26747.8,8463.61,13728.52,4.84,260.85,9.93,6
2021,9,3,11,26042.35,9899.75,14046.95,4.75,262.17,8.764,6
2021,9,3,12,26239.45,11073.41,14191.38,4.65,264.47,8.235,6
2021,9,3,13,27031.13,9359.56,14392.65,4.66,269.6,9.595,6
2021,9,3,14,26508.42,8269.16,14379.42,4.91,267.91,9.903,6
2021,9,3,15,25796.05,7087.01,14321.7,4.88,264.76,10.158,6
2021,9,3,16,25087.6,5198.53,14254.77,4.36,261.02,10.801,6
2021,9,3,17,25119.53,2754.82,13916.4,4.52,257.23,12.146,6
2021,9,3,18,24088.92,635.25,13417.63,4.61,247.81,12.733,6
2021,9,3,19,22674.63,82.94,12526.35,4.64,232.32,12.267,6
2021,9,3,20,21220.15,1.22,11924.67,4.79,220.3,11.525,6
2021,9,3,21,23077.05,1.48,11398.98,4.75,220.28,12.53,6
2021,9,3,22,25891.63,1.83,11059.95,4.69,225.75,14.057,6
2021,9,3,23,25176.95,2.98,10663.15,4.78,218.64,13.671,6
2021,9,4,0,25435.53,4.24,11120.35,4.78,225.02,13.807,7
2021,9,4,1,25204.83,5.61,11033.3,4.81,223.21,13.681,7
2021,9,4,2,24842.8,10.32,10732.45,5,218.56,13.482,7
2021,9,4,3,24881.72,13.45,10729.85,4.72,218.38,13.504,7
2021,9,4,4,24955.3,8.72,10828.4,4.88,219.97,13.546,7
2021,9,4,5,24942.77,5.71,11008.28,4.87,222.08,13.541,7
2021,9,4,6,24995.95,107.71,11448.13,4.93,227.59,13.514,7
2021,9,4,7,22649.58,1326.94,11777.3,4.8,223.41,11.579,7
2021,9,4,8,22860.55,4103.08,12223.98,4.63,229.32,10.185,7
2021,9,4,9,24220.85,6339.57,12714.85,4.47,239.69,9.709,7
2021,9,4,10,25077.4,8194.68,13119.6,4.66,247.67,9.166,7
2021,9,4,11,25465.3,8782.05,13242.8,4.53,250.33,9.059,7
2021,9,4,12,25851.75,9704.53,13298.1,4.42,252.21,8.767,7
2021,9,4,13,26081.22,9132.98,13378.77,4.45,253.99,9.202,7
2021,9,4,14,26180.05,8318.9,13605.95,4.24,256.84,9.697,7
2021,9,4,15,26023.3,7156.7,13501.9,4.45,255.27,10.243,7
2021,9,4,16,25508.1,4696.72,13210.13,4.23,249.79,11.3,7
2021,9,4,17,25150.8,2130.53,12988.15,4.2,245.87,12.499,7
2021,9,4,18,24821.58,709.35,12857.5,4.29,243.28,13.095,7
2021,9,4,19,24431.8,52.34,12454.88,4.51,237.33,13.239,7
2021,9,4,20,23639.4,1.65,11929.17,4.61,228.42,12.836,7
2021,9,4,21,22741.52,2.13,11601.82,4.6,221.42,12.347,7
2021,9,4,22,22278.93,2.92,11285.63,4.37,215.81,12.095,7
2021,9,4,23,21647.32,2.89,11144.72,4.58,212.18,11.754,7
2021,9,5,0,21743.68,4.61,11191.45,4.57,213.06,11.805,1
2021,9,5,1,21461.22,5.56,10984.08,4.64,209.67,11.651,1
2021,9,5,2,21102.7,9.31,10870.77,4.65,207.11,11.454,1
2021,9,5,3,20404.45,12.07,10646.97,4.56,201.94,11.073,1
2021,9,5,4,20085.75,10.15,10653.48,4.68,201.06,10.903,1
2021,9,5,5,20955.85,5.89,10881.02,4.64,206.72,11.375,1
2021,9,5,6,21846.28,56.19,11442.55,4.75,216.6,11.831,1
2021,9,5,7,22015.67,1299.31,11669.15,4.59,219.74,11.25,1
2021,9,5,8,22350.3,3800.99,11970.9,4.55,224.46,10.071,1
2021,9,5,9,23919.13,6102.14,12599.7,4.29,237.11,9.674,1
2021,9,5,10,24742.78,7870.27,13065.23,4.52,245.73,9.163,1
2021,9,5,11,25310.4,8742.41,13378.13,4.26,251.16,8.995,1
2021,9,5,12,25827.38,9378.72,13631.25,4.33,256.03,8.931,1
2021,9,5,13,26029.83,8981.4,13411.03,4.45,254.2,9.258,1
2021,9,5,14,26007.13,8298.15,13299.58,4.32,252.65,9.616,1
2021,9,5,15,25327.3,7151.32,12946.3,4.42,246.2,9.869,1
2021,9,5,16,25108.32,5284.31,13012.73,4.25,246.08,10.765,1
2021,9,5,17,24824.78,2702.49,12788.98,4.3,242.47,12.012,1
2021,9,5,18,24420.88,574.96,12381.45,4.38,236.28,12.948,1
2021,9,5,19,23580.8,49.62,12083.9,4.38,229.85,12.776,1
2021,9,5,20,23924.8,1.39,12469.9,4.74,236.02,12.99,1
2021,9,5,21,23284.5,1.86,11768.23,4.74,225.41,12.643,1
2021,9,5,22,21535.43,2.42,11236.15,4.62,212.94,11.692,1
2021,9,5,23,21663.33,3.1,10683.42,4.85,206.97,11.759,1
2021,9,6,0,21388.65,3.99,10587.63,4.69,204.72,11.613,2
2021,9,6,1,21573.83,5.24,10814.72,4.69,208.08,11.711,2
2021,9,6,2,21339.15,8.78,10708.53,4.81,206.13,11.583,2
2021,9,6,3,21197.75,11.86,10572,4.68,203.88,11.504,2
2021,9,6,4,21318.13,10.15,10809,4.72,207.17,11.571,2
2021,9,6,5,22026.08,5.99,11355.65,4.94,216.36,11.958,2
2021,9,6,6,22554.85,59.69,11578.98,4.7,220.61,12.216,2
2021,9,6,7,23506.75,1315.11,11995.33,4.64,228.79,12.05,2
2021,9,6,8,23402.42,3878.82,12513.6,4.56,234.57,10.602,2
2021,9,6,9,23796.03,6149.61,12653.73,4.38,237.42,9.581,2
2021,9,6,10,24391.85,7914.06,12798.98,4.49,241.3,8.946,2
2021,9,6,11,23427.33,8925.7,13149.7,4.3,242.03,7.876,2
2021,9,6,12,23793.1,9835.6,13243.52,4.5,244.6,7.577,2
2021,9,6,13,23904.47,8937.93,13288.67,4.66,245.69,8.128,2
2021,9,6,14,23444.9,8308.34,13402.6,4.44,245.26,8.218,2
2021,9,6,15,22219.78,7160.38,13451.33,4.38,241.61,8.178,2
2021,9,6,16,21550.43,5302.99,13511.35,4.23,239.9,8.822,2
2021,9,6,17,21475.45,2666.08,13384.28,4.44,238.33,10.212,2
2021,9,6,18,21054.8,559.22,13092.35,4.47,233.42,11.132,2
2021,9,6,19,21201.85,72.87,12794.17,4.4,230.27,11.475,2
2021,9,6,20,20715.58,1.36,12631.6,4.55,226.81,11.248,2
2021,9,6,21,22594.47,1.35,12333.15,4.72,229.82,12.269,2
2021,9,6,22,27785.7,1.71,12007.3,4.59,243.49,15.09,2
2021,9,6,23,26886.13,2.66,11509.13,4.81,234.66,14.598,2
2021,9,7,0,26216.95,3.24,11315.5,4.68,229.92,14.235,3
2021,9,7,1,25676.5,4.41,11214.55,4.46,226.65,13.942,3
2021,9,7,2,25478.88,7.4,11177.82,4.49,225.57,13.83,3
2021,9,7,3,25752.13,10.65,11247.4,4.69,227.53,13.978,3
2021,9,7,4,26065,10.18,11743.63,4.53,234.39,14.147,3
2021,9,7,5,27424.13,6.02,12844.9,4.79,252.5,14.888,3
2021,9,7,6,28959.25,58.32,13650.17,4.76,267.37,15.693,3
2021,9,7,7,27578.67,1264.88,13962.95,4.53,266.19,14.291,3
2021,9,7,8,27456.95,3760.11,14190.5,4.8,268.78,12.869,3
2021,9,7,9,28986.55,6066.14,14836.17,4.48,281.42,12.446,3
2021,9,7,10,30223.2,7847.75,15455.5,4.63,293.22,12.152,3
2021,9,7,11,28275.98,8782.77,15606.92,4.25,288.01,10.585,3
2021,9,7,12,28445.33,9935.12,15658.45,4.24,289.2,10.051,3
2021,9,7,13,28419.35,9323.42,15780.65,4.15,290.49,10.369,3
2021,9,7,14,28869.3,8289.18,16037.8,4.17,295.13,11.176,3
2021,9,7,15,28764.07,6990.38,16081.73,4.21,295.34,11.823,3
2021,9,7,16,28318.03,5066.5,15777.83,4.22,290.18,12.628,3
2021,9,7,17,27711.83,2514.89,15266.57,4.34,282.09,13.681,3
2021,9,7,18,25983.38,507.03,14594.77,4.31,268.11,13.834,3
2021,9,7,19,24758.85,47.89,13695.25,4.43,253.26,13.417,3
2021,9,7,20,23180.55,1.4,12898.2,4.5,238.37,12.586,3
2021,9,7,21,22511.72,1.54,12233.95,4.49,228.11,12.222,3
2021,9,7,22,27466.28,1.55,11841.97,4.67,240.49,14.913,3
2021,9,7,23,26776,3.15,11576.6,4.62,234.9,14.54,3
2021,9,8,0,26200,3.71,11402.22,4.65,230.87,14.225,4
2021,9,8,1,26163.98,4.41,11453.83,4.59,231.31,14.204,4
2021,9,8,2,25270.5,6.37,11229.63,4.52,225.5,13.72,4
2021,9,8,3,24793.83,10.58,10923.03,4.55,220.23,13.458,4
2021,9,8,4,24793.88,8.78,11402.42,4.58,226.01,13.458,4
2021,9,8,5,25768.38,6.21,12301.75,4.71,240.26,13.989,4
2021,9,8,6,27885.1,53.95,12840.63,4.62,253.86,15.114,4
2021,9,8,7,26716.8,1215.93,13484.75,4.49,257.47,13.846,4
2021,9,8,8,27090.3,3619.38,14089.42,4.8,266.31,12.745,4
2021,9,8,9,28717.92,5917.58,14775.3,4.27,279.56,12.381,4
2021,9,8,10,30740.33,7758.42,15699.13,4.73,298.01,12.481,4
2021,9,8,11,28171.57,8747.88,15906.5,4.34,291.34,10.547,4
2021,9,8,12,28543.6,9020.73,16050.77,4.12,294.13,10.602,4
2021,9,8,13,28690.33,9220.42,16397.45,4.19,298.86,10.572,4
2021,9,8,14,28800.07,8146.02,16542.97,4.33,301.12,11.215,4
2021,9,8,15,29141.9,7009.86,16725.5,4.39,304.53,12.018,4
2021,9,8,16,28935.97,5157.14,16628.55,4.25,302.53,12.911,4
2021,9,8,17,28379.35,2528.3,16263.65,4.26,296.26,14.037,4
2021,9,8,18,27528.75,497.82,15483.15,4.33,284.06,14.678,4
2021,9,8,19,26072.45,57.37,14662.25,4.25,269.16,14.125,4
2021,9,8,20,23722.15,1.08,13678.95,4.31,249.4,12.881,4
2021,9,8,21,23397.23,1.61,12943.95,4.57,239.73,12.704,4
2021,9,8,22,28169.35,1.3,12584.05,4.43,251.55,15.295,4
2021,9,8,23,27127.7,2.1,12042.02,4.66,241.73,14.73,4
2021,9,9,0,26250.8,2.64,11377.23,4.47,230.57,14.253,5
2021,9,9,1,25545.38,3.69,10966.32,4.66,223.42,13.869,5
2021,9,9,2,24982.6,7,10672.57,4.42,217.74,13.56,5
2021,9,9,3,24533.63,11.9,10356.83,4.58,212.57,13.311,5
2021,9,9,4,24486.3,10.34,10576.4,4.59,215.06,13.288,5
2021,9,9,5,26072.63,4.9,11599.45,4.79,232.95,14.155,5
2021,9,9,6,27572.57,53.6,12120.95,4.83,244.37,14.944,5
2021,9,9,7,25544.53,1218.28,12195.25,4.45,237.96,13.21,5
2021,9,9,8,26258.43,3647.9,12891.63,4.7,249,12.277,5
2021,9,9,9,27143.05,5922.42,13389.67,4.7,258,11.522,5
2021,9,9,10,27934.28,7677.49,13870.5,4.41,266.18,11.001,5
2021,9,9,11,26982.65,8647.8,14314.15,4.63,268.47,9.956,5
2021,9,9,12,27392.53,9539.18,14187.25,4.55,268.26,9.647,5
2021,9,9,13,27594.88,9480.74,13943.22,4.49,265.97,9.835,5
2021,9,9,14,27222.3,8426.25,14006.4,4.7,265.66,10.205,5
2021,9,9,15,26849.52,7132.49,14116.38,4.49,265.5,10.706,5
2021,9,9,16,26187.55,5061.54,13977.17,4.23,261.31,11.47,5
2021,9,9,17,25642.03,2483.18,13717.63,4.4,256.51,12.575,5
2021,9,9,18,24627.15,460.69,13252.25,4.33,247.39,13.122,5
2021,9,9,19,23650.63,31.38,12469.55,4.28,234.61,12.824,5
2021,9,9,20,21665.95,1.59,11561.05,4.44,217.1,11.764,5
2021,9,9,21,23228.22,1.57,10926.5,4.46,214.83,12.612,5
2021,9,9,22,26009.15,2.08,10377.3,4.7,217.98,14.12,5
2021,9,9,23,24798.2,2.46,9436.22,4.6,202.44,13.464,5
2021,9,10,0,23908.6,3.94,8988.88,4.6,194.04,12.98,6
2021,9,10,1,23227.67,5.81,8660.11,4.72,187.89,12.609,6
2021,9,10,2,22962.1,9.44,8484.09,4.65,184.81,12.463,6
2021,9,10,3,23072.6,13.97,8558.55,4.57,186,12.52,6
2021,9,10,4,23239.65,13.33,9017.86,4.61,192.12,12.613,6
2021,9,10,5,23812.25,6.2,9521.09,4.88,200.39,12.927,6
2021,9,10,6,24590.67,47.7,9881.01,4.81,207.29,13.327,6
2021,9,10,7,23446.3,1302.05,10515.03,4.73,210.92,12.023,6
2021,9,10,8,23719.35,3923.07,10917.63,4.76,216.71,10.749,6
2021,9,10,9,24944.97,6296.08,11621.08,4.76,229.33,10.125,6
2021,9,10,10,25584.65,8082.8,12125.33,4.39,237.19,9.504,6
2021,9,10,11,25038.93,9033.79,12821.13,4.62,243.91,8.692,6
2021,9,10,12,25742.5,9801.42,13473.85,4.39,253.91,8.658,6
2021,9,10,13,26169.75,9304.84,13903.25,4.34,260.47,9.158,6
2021,9,10,14,26138.2,8494.42,13980.48,4.58,261.53,9.581,6
2021,9,10,15,25888.6,6971.22,13866.23,4.31,259.04,10.271,6
2021,9,10,16,25545.2,5019.77,13572.7,4.28,254.32,11.144,6
2021,9,10,17,24991.63,2118.8,13361.2,4.19,249.8,12.42,6
2021,9,10,18,23974.55,373.68,12667.35,4.19,238,12.814,6
2021,9,10,19,22508.63,30.45,12298.2,4.32,228.7,12.205,6
2021,9,10,20,21402.88,1.18,11940.13,4.23,220.54,11.621,6
2021,9,10,21,23663.25,1.17,11641.88,4.44,224.88,12.848,6
2021,9,10,22,26959,1.54,11777.95,4.54,237.86,14.638,6
2021,9,10,23,26465.7,1.96,11403.32,4.42,231.56,14.37,6
2021,9,11,0,26074.6,2.75,11042.78,4.46,225.95,14.155,7
2021,9,11,1,25559.55,4.3,10798.92,4.54,221.34,13.877,7
2021,9,11,2,25099.97,10.41,10702.9,4.57,218.65,13.625,7
2021,9,11,3,24150.63,13.09,10539.83,4.62,213.5,13.105,7
2021,9,11,4,24343.7,6.48,10856.88,4.47,217.82,13.215,7
2021,9,11,5,24994.28,2.64,11229.97,4.69,224.74,13.569,7
2021,9,11,6,24283.5,59.25,11588.9,4.66,226.58,13.154,7
2021,9,11,7,22314.2,1236.04,11098.6,4.56,213.88,11.447,7
2021,9,11,8,22611.4,3855.03,11678.35,4.51,221.81,10.185,7
2021,9,11,9,24210.17,5775.34,12410.15,4.44,235.97,10.01,7
2021,9,11,10,24495.97,7754.03,12714.77,4.4,240.56,9.091,7
2021,9,11,11,25432.27,8364.82,13469.67,4.4,252.82,9.268,7
2021,9,11,12,26858.78,8698.89,13886.27,4.35,262.64,9.862,7
2021,9,11,13,27045.2,7553.37,14135.35,4.3,266.21,10.584,7
2021,9,11,14,27674.35,8625.46,14427.15,4.14,271.7,10.344,7
2021,9,11,15,26802.25,7082.8,13750.85,4.26,260.73,10.706,7
2021,9,11,16,25350.85,5107.71,12697.9,4.33,243.2,10.992,7
2021,9,11,17,25018.48,2434.14,12524.25,4.38,240.04,12.262,7
2021,9,11,18,24034.63,406.81,11801.1,4.15,227.77,12.831,7
2021,9,11,19,23302.35,26.02,11148.15,4.33,217.62,12.638,7
2021,9,11,20,22373.05,1.69,10696.45,4.47,209.17,12.147,7
2021,9,11,21,21621,2.1,10236.5,4.42,201.03,11.738,7
2021,9,11,22,21030.78,2.83,9868.54,4.65,194.84,11.417,7
2021,9,11,23,20497,4.24,9576.14,4.61,189.46,11.128,7
2021,9,12,0,19364.72,4.71,8958.75,4.71,178.29,10.512,1
2021,9,12,1,18953.53,6.58,8579.4,4.75,172.38,10.29,1
2021,9,12,2,18802.78,9.36,8479.57,4.49,170.4,10.205,1
2021,9,12,3,18765.9,10.9,8575.84,4.77,171.71,10.182,1
2021,9,12,4,18894.8,10.19,8663.92,4.77,173.21,10.253,1
2021,9,12,5,19180.52,8.81,8807.52,4.65,175.79,10.411,1
2021,9,12,6,19531.4,51.84,9031.06,4.84,179.86,10.574,1
2021,9,12,7,20284,1284.95,9343.81,4.54,185.88,10.316,1
2021,9,12,8,21191.88,3964.46,10320.78,4.64,200.8,9.354,1
2021,9,12,9,21933.7,6388.45,10821.02,4.37,209.07,8.441,1
2021,9,12,10,22630.95,8150.11,11082.55,4.37,214.58,7.863,1
2021,9,12,11,23418.97,9115.85,11589.98,4.43,223.42,7.767,1
2021,9,12,12,24908.17,9745.37,12196.73,4.45,235.8,8.233,1
2021,9,12,13,25201.35,9000.46,12334.7,4.29,238.3,8.797,1
2021,9,12,14,25186.72,8442.72,12402.23,4.33,239.1,9.093,1
2021,9,12,15,25003,7212.73,12334.67,4.28,237.61,9.662,1
2021,9,12,16,24729.07,5223.54,12273.55,4.3,235.96,10.592,1
2021,9,12,17,24527.1,2481.45,12094.5,4.21,233.03,11.97,1
2021,9,12,18,23784.23,404.93,11652.77,4.36,225.35,12.695,1
2021,9,12,19,23215.97,30.71,11242.13,4.29,218.41,12.59,1
2021,9,12,20,22651.17,1.33,10885.75,4.51,212.43,12.298,1
2021,9,12,21,21954.1,1.75,10560.5,4.59,206.23,11.92,1
2021,9,12,22,21083.38,1.96,10026.66,4.6,196.86,11.447,1
2021,9,12,23,19807.08,3.26,9038.44,4.74,180.78,10.753,1
2021,9,13,0,19701.8,3.32,8535.42,4.69,174.34,10.696,2
2021,9,13,1,19534.95,5.12,8345.54,4.73,171.53,10.605,2
2021,9,13,2,19194.43,10.19,8202.86,4.65,168.58,10.416,2
2021,9,13,3,19013.47,11.45,8050.92,4.62,166.11,10.318,2
2021,9,13,4,19486.85,10.03,8528.77,4.74,173.58,10.576,2
2021,9,13,5,20492.63,6.19,9197.15,4.9,185.19,11.124,2
2021,9,13,6,22006.15,44.85,9747.75,4.71,196.77,11.926,2
2021,9,13,7,22390.08,1261.61,9822.78,4.66,198.94,11.476,2
2021,9,13,8,23222.25,3918.59,10515.58,4.51,209.93,10.481,2
2021,9,13,9,24614.1,6310.94,11360.13,4.6,224.91,9.937,2
2021,9,13,10,26647.1,8064.2,12386.38,5.22,244.78,10.091,2
2021,9,13,11,25485.5,8938.47,12914.67,4.16,246.1,8.985,2
2021,9,13,12,25691.6,9989.54,13187.33,4.24,250.15,8.525,2
2021,9,13,13,26285.25,9335.02,13690.45,4.08,258.05,9.204,2
2021,9,13,14,26402.78,8380.58,13800.55,4.11,259.81,9.785,2
2021,9,13,15,25878.22,7132.86,13749.35,4.19,257.48,10.18,2
2021,9,13,16,25632.8,5074.18,13617.23,4.24,255.11,11.164,2
2021,9,13,17,25031.4,2324.75,13235.35,4.23,248.47,12.33,2
2021,9,13,18,23699.53,370.48,12479.25,4.18,234.8,12.667,2
2021,9,13,19,22482.53,27.82,11919.65,4.34,224.09,12.193,2
2021,9,13,20,21456.25,0.93,11226.8,4.44,212.37,11.65,2
2021,9,13,21,22558.4,1.06,10613.53,4.45,208.78,12.249,2
2021,9,13,22,25669.93,1.14,10138.93,4.66,213.92,13.94,2
2021,9,13,23,24203.4,1.3,9416.14,4.69,200.27,13.144,2
2021,9,14,0,23948.65,2.27,9122.47,4.7,195.89,13.003,3
2021,9,14,1,23167.45,6.74,9061.52,4.69,192.48,12.576,3
2021,9,14,2,22661.22,7.44,9030.61,4.68,190.37,12.302,3
2021,9,14,3,22547.57,7.98,8887.05,4.83,188.41,12.239,3
2021,9,14,4,22687.6,4.06,8993.02,4.88,190.21,12.317,3
2021,9,14,5,23917.88,2.52,9565.8,4.83,201.23,12.987,3
2021,9,14,6,24634.38,43.48,10068.33,4.78,209.66,13.353,3
2021,9,14,7,22939.22,1197.33,9866.39,4.76,201.43,11.805,3
2021,9,14,8,23626.4,3731.1,10823.58,4.75,215.25,10.803,3
2021,9,14,9,25850.63,6163.2,12153.75,4.46,238.51,10.692,3
2021,9,14,10,26730.4,8473.41,12880.27,4.59,250.36,9.913,3
2021,9,14,11,25817.33,9835.84,13050.37,4.3,249,8.68,3
2021,9,14,12,26273.97,10566.9,13277.63,4.39,253.37,8.529,3
2021,9,14,13,26303.55,10228.89,13042.75,4.27,250.53,8.726,3
2021,9,14,14,26308.08,8368.9,13189.02,4.38,252.42,9.74,3
2021,9,14,15,26373.3,6830.37,13061.7,4.32,251.04,10.612,3
2021,9,14,16,26292.18,4847.18,13232.63,4.25,252.75,11.645,3
2021,9,14,17,24062.28,2244.99,12792.6,4.29,239.9,11.845,3
2021,9,14,18,23163.4,399.71,12097.55,4.39,228.6,12.36,3
2021,9,14,19,21844.15,47.55,11510.35,4.37,217.02,11.835,3
2021,9,14,20,19988.83,1.19,10994.77,4.38,204.52,10.853,3
2021,9,14,21,20010.5,1.62,10279.07,4.78,196.41,10.864,3
2021,9,14,22,25315.55,1.5,9954.95,4.71,210.55,13.746,3
2021,9,14,23,24495.4,2.15,9146.39,4.68,198.02,13.3,3
2021,9,15,0,23664.97,3.77,8585.08,4.67,188.44,12.849,4
2021,9,15,1,22309.03,4.7,8145.42,4.55,178.41,12.112,4
2021,9,15,2,22189.97,8.9,7930.19,4.71,175.59,12.044,4
2021,9,15,3,21964.15,12.09,7871.33,4.73,174.13,11.92,4
2021,9,15,4,22179.55,10.64,8304.75,4.75,180.09,12.037,4
2021,9,15,5,22997.82,6.06,9102.05,4.87,192.57,12.483,4
2021,9,15,6,22851.22,47.86,9620.18,4.82,198.23,12.382,4
2021,9,15,7,22203.15,1169.76,9621.98,4.91,196.14,11.422,4
2021,9,15,8,22305.8,3684.22,9824.7,4.81,198.81,10.111,4
2021,9,15,9,24479.1,6033.39,10824.47,4.67,218.09,10.015,4
2021,9,15,10,24624.63,7740.51,11504.48,4.5,226.57,9.168,4
2021,9,15,11,24086.6,8743.76,12021.6,4.75,231.2,8.331,4
2021,9,15,12,24335.78,9313.03,12302.38,4.27,234.94,8.156,4
2021,9,15,13,24727.52,9384.98,12463.4,4.3,238.24,8.333,4
2021,9,15,14,24745.13,8420.78,12840.05,4.86,243.37,8.863,4
2021,9,15,15,23669.55,7096.15,12743.58,4.77,238.46,8.999,4
2021,9,15,16,23068.5,4978.8,12659.97,4.78,235.42,9.822,4
2021,9,15,17,22530.57,2204.84,12367.1,4.58,229.86,11.036,4
2021,9,15,18,21833.38,339.72,11702.8,4.53,219.46,11.671,4
2021,9,15,19,21227.13,25.68,10951.7,4.48,208.33,11.512,4
2021,9,15,20,20133.4,1.46,10053.25,4.58,193.92,10.931,4
2021,9,15,21,21254.63,1.53,9432.78,4.71,190.42,11.54,4
2021,9,15,22,23756.77,1.7,8961.92,4.86,193.46,12.899,4
2021,9,15,23,22946.65,3.61,8319.45,4.74,182.87,12.457,4
2021,9,16,0,22377.35,3.98,7820.87,4.81,175.02,12.149,5
2021,9,16,1,22633.05,4.95,7661.21,4.77,173.93,12.285,5
2021,9,16,2,22173.22,8.49,7610.68,4.68,171.67,12.035,5
2021,9,16,3,21868.5,14.31,7423.07,4.75,168.44,11.866,5
2021,9,16,4,22150.33,12.73,7690.3,4.79,172.66,12.019,5
2021,9,16,5,22619.65,8.76,8210.02,5.02,180.72,12.277,5
2021,9,16,6,21702.67,46.31,8700.3,4.87,183.33,11.758,5
2021,9,16,7,21564.33,1208.97,8830.34,4.72,184.27,11.052,5
2021,9,16,8,21917.33,3750.91,9437.59,5,193.04,9.864,5
2021,9,16,9,23848.2,6026.86,10372.27,4.7,210.54,9.677,5
2021,9,16,10,24544.23,8428.81,11091.33,4.55,221.39,8.75,5
2021,9,16,11,23724.45,9794.84,11833.33,4.53,227.48,7.562,5
2021,9,16,12,23995.13,10109.75,12122.7,5.09,232.44,7.54,5
2021,9,16,13,24493.7,10824.49,12561.73,4.67,238.98,7.422,5
2021,9,16,14,24671.35,9477.81,12771.65,4.51,241.95,8.249,5
2021,9,16,15,24839.2,8112.78,13007.7,4.58,245.43,9.084,5
2021,9,16,16,24440.65,5666.11,12925.35,4.59,243.09,10.196,5
2021,9,16,17,23987.5,2212.32,12642.6,4.46,238.02,11.825,5
2021,9,16,18,23124.83,387.98,12079.4,4.61,228.46,12.344,5
2021,9,16,19,22354.92,36.18,11513.48,4.69,219.13,12.12,5
2021,9,16,20,21148.22,1.05,10717.7,4.74,205.52,11.481,5
2021,9,16,21,23225.98,1.2,10382.6,4.9,208.74,12.611,5
2021,9,16,22,24723.17,1.13,9720.66,5.05,206.06,13.43,5
2021,9,16,23,23661.17,1.77,8980.9,5.11,193.61,12.847,5
2021,9,17,0,23186.38,3.12,8612.92,5.03,187.5,12.589,6
2021,9,17,1,22422.42,5.91,8091.36,5.11,178.71,12.173,6
2021,9,17,2,22198.17,10.49,8023.29,5.1,177.13,12.047,6
2021,9,17,3,22286.75,12.07,8164.82,5.06,179.08,12.092,6
2021,9,17,4,22332.47,9.16,8305.8,5.04,180.91,12.121,6
2021,9,17,5,22759.9,4.23,9278.35,5.14,194.14,12.356,6
2021,9,17,6,23547.97,31.59,10069.02,5.01,206.19,12.767,6
2021,9,17,7,22198.75,820.19,10075.98,5.08,201.73,11.608,6
2021,9,17,8,21839.47,1283.26,9959.89,5.05,199.09,11.161,6
2021,9,17,9,23585.5,2183.32,10572.08,5.19,212.53,11.622,6
2021,9,17,10,24274.22,6498.78,11463,4.42,224.81,9.659,6
2021,9,17,11,23340.8,4627.35,12085.35,3.72,228.39,10.161,6
2021,9,17,12,23164.1,4855.26,12031.23,3.67,227.08,9.941,6
2021,9,17,13,23897.08,8302.66,12671.6,3.39,236.99,8.47,6
2021,9,17,14,23678.35,8078.99,12783.58,3.5,237.69,8.47,6
2021,9,17,15,23473.35,6612.47,12750.55,3.54,236.64,9.155,6
2021,9,17,16,23240.4,4537.34,12885.05,3.4,237.32,10.154,6
2021,9,17,17,22931.73,1917.86,12658.7,3.57,233.73,11.412,6
